"","ID","Age","Gender","Education","Country","Ethnicity","Nscore","Escore","Oscore","AScore","Cscore","Impulsive","SS","Alcohol","Amphet","Amyl","Benzos","Caff","Cannabis","Choc","Coke","Crack","Ecstasy","Heroin","Ketamine","Legalh","LSD","Meth","Mushrooms","Nicotine","Semer","VSA","iso3"
"1592",1699,"45-54","F","University degree","UK","White",0.62967,-0.57545,0.7233,-0.15487,0.41594,0.52975,-0.84637,"4","0","0","2","6","0","6","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1593",1700,"25-34","F","Masters degree","USA","White",-1.69163,0.80523,0.7233,-0.15487,-0.00665,-0.21712,0.07987,"6","3","0","3","6","3","0","2","0","0","0","0","2","0","4","0","4","0","2","USA"
"1594",1701,"18-24","M","Some college or university, no certificate or degree","USA","White",1.37297,-0.94779,2.15324,-1.772,-1.92173,1.86203,0.40148,"4","3","0","4","6","4","6","2","0","2","0","0","2","0","0","2","4","0","0","USA"
"1595",1702,"35-44","F","University degree","USA","White",1.98437,-0.80615,2.15324,0.76096,-0.00665,1.29221,1.92173,"6","0","0","3","5","6","4","2","0","2","0","2","2","2","0","2","6","2","0","USA"
"1596",1703,"25-34","F","Professional certificate/ diploma","UK","White",-0.58016,0.47617,-1.97495,0.28783,0.93949,-0.71126,-0.84637,"5","0","0","0","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1597",1704,"18-24","M","Some college or university, no certificate or degree","USA","White",-0.34799,-0.69509,-0.58331,0.28783,-1.13788,-0.21712,-0.52593,"6","2","2","2","5","2","6","2","0","2","3","0","3","5","0","2","4","0","2","USA"
"1598",1705,"18-24","M","Left school at 18 years","Canada","White",0.41667,0.16767,-0.01928,-0.91699,-0.89891,0.52975,0.07987,"5","5","0","3","3","6","4","3","3","3","0","0","5","3","3","4","6","0","3","CAN"
"1599",1706,"55-64","M","Some college or university, no certificate or degree","UK","White",0.62967,-1.7625,-1.11902,-0.76096,-1.78169,0.52975,0.07987,"4","2","1","1","6","6","4","0","0","0","0","3","2","2","2","2","6","0","1","GBR"
"1600",1707,"18-24","M","University degree","UK","White",-0.92104,0.32197,-1.42424,-0.60633,1.81175,-0.21712,0.07987,"4","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1601",1708,"18-24","F","Professional certificate/ diploma","UK","White",-0.46725,0.80523,-0.58331,0.94156,-0.14277,0.52975,-0.84637,"5","0","0","0","5","2","5","0","0","0","0","0","0","0","0","0","6","0","0","GBR"
"1602",1709,"35-44","F","University degree","UK","White",-0.46725,0.96248,-0.84732,0.28783,1.13407,0.19268,-0.21575,"5","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1603",1710,"45-54","F","University degree","UK","White",-1.05308,1.2861,-0.84732,0.94156,-0.14277,-0.21712,-0.52593,"6","0","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1604",1711,"35-44","F","Left school at 18 years","UK","White",-0.79151,-0.80615,0.7233,-0.91699,0.25953,-0.71126,-0.21575,"4","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1605",1712,"25-34","F","University degree","UK","White",0.04257,1.74091,0.58331,0.13136,-0.14277,1.29221,1.2247,"5","0","0","0","6","2","6","0","0","0","0","0","0","0","0","2","6","0","0","GBR"
"1606",1713,"35-44","F","Masters degree","UK","White",-0.79151,0.63779,-0.84732,-1.07533,0.25953,-0.71126,-0.21575,"5","2","2","2","6","2","5","2","1","2","1","1","2","1","1","1","6","0","1","GBR"
"1607",1714,"35-44","F","Doctorate degree","UK","Other",-2.3436,1.74091,-0.01928,0.59042,2.63199,0.88113,-0.21575,"4","1","0","0","6","4","6","1","0","1","0","0","0","0","0","1","4","0","0","GBR"
"1608",1715,"45-54","F","Left school at 16 years","UK","White",-0.05188,-0.30033,-1.68062,1.2861,1.46191,-1.37983,-1.18084,"5","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1609",1716,"45-54","M","Professional certificate/ diploma","UK","White",1.23461,0.47617,0.58331,-0.76096,0.93949,-0.71126,-0.21575,"1","0","0","2","6","1","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1610",1717,"45-54","M","Masters degree","UK","White",-0.14882,0.80523,-0.58331,-0.76096,-0.89891,-0.21712,-0.52593,"5","0","1","0","6","1","5","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1611",1718,"35-44","F","Masters degree","UK","Other",0.41667,-0.80615,1.06238,0.76096,0.58489,-0.71126,-0.21575,"5","0","0","0","6","1","5","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1612",1719,"45-54","M","Professional certificate/ diploma","UK","White",-1.1943,0.32197,-0.45174,-0.91699,0.12331,-0.21712,-0.52593,"5","0","0","0","6","0","5","0","0","0","0","0","0","0","0","0","2","0","0","GBR"
"1613",1720,"25-34","F","University degree","UK","White",0.04257,-0.43999,-0.01928,0.94156,-1.38502,-0.71126,0.07987,"5","0","1","0","5","1","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1614",1721,"25-34","F","University degree","UK","White",0.41667,1.11406,-1.11902,2.46262,1.30612,-1.37983,-1.54858,"0","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1615",1722,"25-34","F","Left school at 18 years","UK","White",-0.46725,0.16767,-2.63199,0.59042,1.13407,0.52975,-0.84637,"5","0","0","0","6","1","6","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1616",1723,"45-54","M","University degree","UK","White",-0.05188,1.11406,0.7233,0.94156,1.81175,1.29221,0.7654,"6","2","0","0","3","1","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1617",1724,"55-64","M","Professional certificate/ diploma","UK","White",-2.05048,-0.15487,-1.42424,0.59042,0.41594,-0.21712,-0.84637,"6","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1618",1725,"45-54","F","Professional certificate/ diploma","UK","White",-1.32828,0.16767,-0.58331,0.28783,0.58489,-1.37983,-0.84637,"5","0","0","0","6","1","4","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1619",1726,"25-34","F","Left school at 16 years","UK","White",-1.1943,-1.23177,-2.21069,1.81866,0.58489,-2.55524,-2.07848,"3","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1620",1727,"25-34","F","Masters degree","UK","White",0.13606,0.32197,0.58331,-0.76096,-0.52745,-2.55524,-0.84637,"5","1","1","0","5","2","6","0","0","0","0","0","2","0","0","1","4","0","0","GBR"
"1621",1728,"18-24","F","Left school at 16 years","UK","White",-1.69163,0.32197,-1.82919,1.81866,0.7583,-0.21712,-1.18084,"4","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","6","0","0","GBR"
"1622",1729,"45-54","M","Masters degree","UK","White",-0.79151,-0.94779,-0.45174,-0.45321,-0.40581,-0.21712,-0.52593,"6","0","0","0","6","1","6","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1623",1731,"25-34","F","Some college or university, no certificate or degree","UK","White",0.62967,-1.37639,-0.71727,-0.01729,-0.78155,-0.21712,0.7654,"6","2","2","3","6","3","5","0","0","2","0","0","0","0","0","0","6","0","0","GBR"
"1624",1732,"45-54","M","Masters degree","UK","White",-0.34799,-0.30033,0.29338,-0.15487,0.12331,-0.21712,-0.21575,"5","1","0","1","6","3","5","0","0","0","0","1","2","1","0","2","6","0","0","GBR"
"1625",1733,"25-34","M","Professional certificate/ diploma","UK","White",0.41667,-0.80615,-0.84732,-1.21213,1.30612,0.19268,-1.18084,"4","2","2","0","6","2","6","2","0","2","0","0","0","0","2","0","6","0","0","GBR"
"1626",1734,"45-54","M","Professional certificate/ diploma","UK","White",-0.92104,-0.30033,-1.55521,-0.01729,0.12331,-1.37983,-1.54858,"5","0","0","0","6","0","4","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1627",1735,"45-54","F","Professional certificate/ diploma","UK","White",-1.05308,0.80523,-0.58331,0.94156,1.46191,0.19268,0.07987,"5","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0","2","0","0","GBR"
"1628",1736,"25-34","F","Masters degree","UK","White",-2.42317,0.32197,-2.21069,2.03972,2.04506,-0.21712,-0.52593,"5","0","0","0","6","2","5","0","0","0","0","0","1","1","0","0","0","0","0","GBR"
"1629",1737,"35-44","M","Professional certificate/ diploma","UK","White",-1.43907,0.96248,0.29338,1.2861,0.25953,-0.71126,0.7654,"5","0","0","0","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1630",1738,"45-54","M","Professional certificate/ diploma","UK","White",-1.32828,-0.30033,-0.17779,0.43852,-0.00665,-0.21712,-0.52593,"5","0","0","0","5","0","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1631",1739,"55-64","F","Left school before 16 years","UK","White",-0.14882,0.16767,-0.71727,0.94156,0.58489,-0.71126,-0.52593,"5","0","0","1","6","0","5","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1632",1740,"25-34","F","Professional certificate/ diploma","UK","White",0.22393,0.00332,-0.45174,0.28783,-0.00665,-0.71126,-1.18084,"4","0","2","0","3","2","4","0","0","0","0","0","0","0","0","0","2","0","0","GBR"
"1633",1741,"45-54","F","University degree","UK","White",-0.92104,0.32197,-0.58331,-0.15487,1.13407,-1.37983,-2.07848,"6","0","0","1","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1634",1742,"25-34","F","University degree","USA","White",1.49158,0.63779,0.88309,-1.6209,-0.00665,-1.37983,-1.18084,"5","0","0","6","6","6","6","0","0","3","0","2","0","4","0","2","4","0","0","USA"
"1635",1743,"35-44","M","University degree","UK","White",-1.55078,0.80523,1.06238,-0.60633,-0.52745,0.52975,0.7654,"5","2","1","0","6","2","6","2","0","2","0","0","0","2","0","2","2","0","1","GBR"
"1636",1744,"35-44","F","Masters degree","UK","White",-0.58016,0.47617,-0.58331,-0.30172,0.93949,-0.21712,-0.84637,"5","0","0","0","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1637",1745,"55-64","F","Some college or university, no certificate or degree","UK","White",-0.46725,-0.94779,-1.42424,0.43852,-0.00665,-0.71126,-0.52593,"3","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1638",1746,"25-34","F","Left school at 16 years","UK","White",-1.86962,0.96248,-0.97631,2.23427,2.33337,-1.37983,-0.84637,"4","0","0","6","6","0","5","0","0","0","0","0","0","0","0","0","6","0","0","GBR"
"1639",1747,"35-44","F","Masters degree","UK","Black",-0.24649,-0.57545,-0.58331,0.13136,0.12331,-0.21712,-1.18084,"0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1640",1748,"45-54","F","Some college or university, no certificate or degree","UK","White",0.13606,0.80523,0.44585,1.45039,-0.14277,0.19268,-0.21575,"6","0","0","2","6","0","5","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1641",1749,"18-24","M","University degree","USA","White",1.37297,-0.69509,2.90161,3.46436,-0.78155,0.88113,1.92173,"5","6","0","6","2","6","6","0","0","3","0","3","2","3","2","3","6","0","1","USA"
"1642",1750,"25-34","F","Left school at 17 years","USA","White",2.61139,-0.43999,-0.45174,-1.92595,-2.04506,0.88113,-0.21575,"5","6","0","5","6","3","5","2","0","1","0","0","0","1","5","1","6","0","0","USA"
"1643",1751,"45-54","M","Left school at 16 years","UK","White",-0.24649,0.47617,-0.84732,-0.60633,0.41594,-0.21712,-0.21575,"5","0","0","2","6","0","5","0","0","0","0","0","0","0","0","0","2","0","0","GBR"
"1644",1752,"25-34","F","University degree","USA","White",1.98437,0.63779,1.43533,-1.07533,-0.65253,1.29221,1.2247,"5","6","0","6","6","6","5","0","0","0","0","0","3","0","0","0","2","0","0","USA"
"1645",1753,"25-34","M","University degree","UK","White",-0.67825,0.96248,-0.71727,2.03972,1.13407,0.52975,-0.52593,"5","0","0","0","6","0","5","0","0","0","0","0","0","0","0","0","2","0","0","GBR"
"1646",1754,"25-34","F","Professional certificate/ diploma","UK","White",-0.14882,1.58487,-0.01928,0.13136,-0.40581,0.88113,0.07987,"6","1","1","2","6","2","6","2","0","1","0","0","0","0","2","0","2","0","0","GBR"
"1647",1755,"18-24","M","Some college or university, no certificate or degree","USA","White",-1.05308,0.16767,0.44585,-2.35413,-1.5184,0.88113,1.92173,"4","0","0","0","6","6","6","0","0","4","0","0","0","0","3","0","5","0","0","USA"
"1648",1756,"18-24","F","Left school at 18 years","USA","White",1.02119,1.45421,2.44904,-0.45321,1.13407,0.52975,0.7654,"5","0","0","0","6","6","6","0","0","0","0","0","5","0","2","3","6","0","0","USA"
"1649",1757,"18-24","M","Left school at 18 years","USA","White",0.73545,0.00332,1.43533,0.59042,-1.64101,0.52975,0.40148,"5","3","3","3","6","6","5","2","3","3","0","0","5","2","3","3","6","0","2","USA"
"1650",1758,"35-44","M","Professional certificate/ diploma","UK","White",1.02119,-0.43999,-2.39883,-0.30172,0.7583,-1.37983,-2.07848,"6","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","2","0","0","GBR"
"1651",1759,"45-54","M","Masters degree","Australia","White",-0.92104,-0.43999,0.14143,-0.76096,1.13407,1.86203,0.40148,"3","6","1","2","6","3","5","4","0","4","3","0","0","4","0","0","2","0","0","AUS"
"1652",1761,"45-54","F","Professional certificate/ diploma","UK","White",-0.58016,0.32197,0.14143,-1.34289,0.93949,0.19268,-0.21575,"5","0","0","0","6","1","5","0","0","0","0","0","0","0","3","0","1","0","0","GBR"
"1653",1762,"35-44","F","Professional certificate/ diploma","UK","White",-0.24649,-0.57545,-0.17779,-0.30172,0.7583,0.88113,0.40148,"5","0","0","0","6","2","6","0","0","0","0","0","0","0","0","0","1","0","0","GBR"
"1654",1763,"18-24","M","Some college or university, no certificate or degree","USA","White",0.52135,-1.09207,-0.01928,-2.21844,-1.38502,-0.71126,0.7654,"4","0","0","0","6","6","4","0","0","3","0","0","4","3","0","4","6","0","0","USA"
"1655",1765,"35-44","M","Left school at 16 years","UK","White",0.91093,-0.30033,0.14143,0.28783,-0.89891,0.88113,1.2247,"5","4","1","4","6","5","6","3","4","2","4","0","3","1","6","2","1","0","1","GBR"
"1656",1766,"25-34","F","Some college or university, no certificate or degree","USA","White",0.52135,1.93886,1.43533,-0.30172,0.93949,-0.71126,1.2247,"4","5","0","4","6","5","6","3","2","3","3","0","4","3","4","3","6","0","1","USA"
"1657",1767,"25-34","F","University degree","USA","White",0.82562,-1.23177,1.24033,2.75696,0.25953,-0.71126,-0.52593,"5","0","0","0","6","5","6","0","0","0","0","0","0","0","0","5","0","0","0","USA"
"1658",1768,"18-24","M","Some college or university, no certificate or degree","USA","White",0.31287,-1.92173,0.14143,1.2861,2.63199,-1.37983,-0.52593,"3","3","0","0","6","6","6","0","0","0","0","0","3","3","0","4","6","0","0","USA"
"1659",1770,"35-44","F","Professional certificate/ diploma","UK","White",-0.79151,0.47617,-1.11902,0.59042,-0.00665,-0.71126,-0.21575,"5","0","0","0","6","0","6","0","0","0","0","0","0","0","0","0","0","0","0","GBR"
"1660",1771,"25-34","M","University degree","USA","White",-0.46725,0.96248,-0.01928,0.43852,-0.00665,0.88113,1.92173,"5","2","0","4","6","4","5","3","0","2","0","2","3","2","4","3","4","0","1","USA"
"1661",1772,"55-64","M","Some college or university, no certificate or degree","USA","White",-0.24649,-1.37639,-0.17779,-1.34289,0.93949,0.52975,-0.84637,"2","1","1","1","6","1","6","1","0","1","0","0","0","1","6","1","1","0","0","USA"
"1662",1773,"18-24","M","Left school at 18 years","USA","Mixed-White/Black",-0.34799,1.2861,1.06238,-0.01729,-0.52745,0.52975,1.2247,"4","3","0","3","6","6","6","0","0","3","0","4","3","6","3","3","3","1","3","USA"
"1663",1774,"25-34","F","Masters degree","USA","White",0.91093,0.63779,-0.45174,-1.21213,-0.78155,0.88113,1.92173,"6","6","2","6","5","6","4","5","3","4","3","3","0","3","4","3","6","0","2","USA"
"1664",1775,"18-24","F","Left school at 18 years","Republic of Ireland","White",0.82562,-0.43999,0.44585,0.43852,-1.0145,-0.71126,0.40148,"0","0","0","0","6","6","6","0","0","0","4","0","3","0","6","0","3","0","6","IRL"
"1665",1776,"18-24","M","Some college or university, no certificate or degree","USA","White",-0.92104,0.47617,0.44585,0.43852,0.41594,-0.71126,-0.52593,"4","0","0","0","4","3","5","0","0","5","0","0","2","3","0","3","4","0","0","USA"
"1666",1777,"18-24","F","University degree","USA","White",0.82562,-1.09207,1.43533,0.28783,1.13407,0.88113,1.92173,"5","0","0","5","6","6","6","5","0","3","0","0","3","2","5","2","3","0","3","USA"
"1667",1778,"45-54","F","Left school at 16 years","UK","White",1.02119,-0.69509,-1.68062,-0.30172,-0.89891,1.86203,1.92173,"1","4","4","6","5","2","5","2","2","3","1","1","6","1","3","1","6","0","1","GBR"
"1668",1779,"18-24","F","University degree","USA","White",-0.05188,0.32197,-0.01928,-2.5383,0.7583,0.88113,0.7654,"5","0","0","0","5","3","6","0","0","0","0","0","0","3","0","4","3","0","0","USA"
"1669",1780,"45-54","M","Some college or university, no certificate or degree","USA","White",-0.24649,0.00332,0.29338,0.28783,-0.27607,0.88113,1.2247,"2","2","1","3","6","2","6","1","1","0","1","0","0","1","6","1","6","0","0","USA"
"1670",1781,"18-24","F","University degree","USA","White",1.37297,-0.69509,-2.09015,-1.34289,-1.0145,0.19268,0.40148,"5","2","2","3","6","3","5","5","0","4","6","0","0","0","5","0","6","0","2","USA"
"1671",1782,"18-24","M","Left school at 18 years","Canada","White",-1.43907,-0.57545,-1.55521,-1.6209,1.30612,-0.71126,0.07987,"5","0","0","0","3","2","4","0","0","0","0","0","0","0","0","0","1","0","0","CAN"
"1672",1783,"25-34","F","Left school at 17 years","UK","White",-0.34799,0.47617,0.7233,0.43852,1.30612,0.88113,0.40148,"5","2","0","0","6","5","5","2","0","2","0","0","1","0","0","0","4","0","0","GBR"
"1673",1784,"25-34","F","Some college or university, no certificate or degree","UK","Mixed-White/Black",1.23461,-0.80615,-0.84732,-1.07533,-0.89891,1.29221,1.92173,"5","3","5","3","6","0","5","6","0","3","0","3","0","0","0","2","0","0","0","GBR"
"1674",1785,"18-24","M","Some college or university, no certificate or degree","USA","Black",1.02119,-1.09207,-0.45174,-0.15487,-1.25773,0.19268,0.40148,"5","0","0","0","4","5","6","5","0","3","0","0","4","0","0","0","5","0","0","USA"
"1675",1786,"25-34","F","Masters degree","UK","White",-0.14882,-0.57545,-0.45174,0.43852,0.25953,-1.37983,-1.54858,"5","0","0","0","6","3","5","0","0","0","0","0","0","0","0","0","6","0","0","GBR"
"1676",1787,"18-24","M","Some college or university, no certificate or degree","USA","White",-0.67825,3.27393,1.88511,-0.01729,-0.78155,0.52975,1.2247,"6","0","0","0","5","6","6","4","0","4","0","5","4","5","0","3","6","0","3","USA"
"1677",1788,"18-24","M","University degree","USA","White",0.52135,-0.94779,0.14143,0.76096,-0.65253,-0.21712,1.2247,"4","0","0","0","5","3","5","0","0","3","0","0","3","3","0","3","0","0","0","USA"
"1678",1790,"18-24","M","Some college or university, no certificate or degree","USA","White",0.04257,-0.15487,2.44904,-1.07533,-1.5184,1.86203,1.92173,"5","6","0","0","6","6","6","0","0","0","0","0","4","0","0","4","5","0","0","USA"
"1679",1791,"18-24","M","Left school at 17 years","USA","White",0.13606,0.32197,0.44585,-1.21213,-0.40581,1.86203,0.07987,"3","2","0","2","6","5","5","2","0","2","2","0","3","2","3","2","6","0","3","USA"
"1680",1792,"35-44","F","Doctorate degree","USA","White",-0.24649,-0.15487,0.7233,0.13136,2.33337,-1.37983,-1.54858,"4","2","1","3","6","2","3","3","0","2","2","2","0","2","5","2","3","0","0","USA"
"1681",1793,"18-24","M","University degree","USA","White",0.62967,-1.50796,1.88511,-0.60633,3.00537,0.19268,1.2247,"6","3","0","0","4","6","4","0","2","0","0","2","3","3","4","4","4","0","0","USA"
"1682",1794,"18-24","M","Some college or university, no certificate or degree","USA","White",-0.46725,-0.15487,0.58331,1.81866,-0.52745,-0.71126,-0.84637,"4","5","0","3","6","6","4","0","0","4","0","0","3","5","3","3","6","0","2","USA"
